record_id,disease_class,lead,path_raw,n_beats,n_critical,n_xmethod,n_needs,frac_critical,frac_xmethod,frac_needs,priority_tier,example_beat,example_qc_flags,example_xmethod_issues
mc_rbbb_train_run_S71_run_000030,rbbb,V2,WP2_largeDataset_Noise/rbbb/train/run_S71/run_000030_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,t_peak:-70ms;t_offset:-78ms
mc_rbbb_train_run_S71_run_000030,rbbb,V3,WP2_largeDataset_Noise/rbbb/train/run_S71/run_000030_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,t_peak:-70ms;t_offset:-78ms
mc_rbbb_train_run_S71_run_000030,rbbb,V4,WP2_largeDataset_Noise/rbbb/train/run_S71/run_000030_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,t_peak:-70ms;t_offset:-78ms
mc_rbbb_train_run_S71_run_000030,rbbb,V5,WP2_largeDataset_Noise/rbbb/train/run_S71/run_000030_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,t_peak:-68ms;t_offset:-78ms
mc_mi_LCX_1p0_post_train_run_S66_run_000041,mi,I,WP2_largeDataset_Noise/mi/LCX_1.0_post/train/run_S66/run_000041_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,t_peak:-64ms;t_offset:-72ms
mc_mi_LAD_1p0_validation_run_S67_run_000078,mi,aVR,WP2_largeDataset_Noise/mi/LAD_1.0/validation/run_S67/run_000078_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,p_peak:-96ms
mc_mi_LCX_0p3_ant_train_run_S72_run_000049,mi,II,WP2_largeDataset_Noise/mi/LCX_0.3_ant/train/run_S72/run_000049_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,t_peak:-80ms;t_offset:-134ms
mc_mi_LAD_1p0_validation_run_S67_run_000066,mi,I,WP2_largeDataset_Noise/mi/LAD_1.0/validation/run_S67/run_000066_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,t_peak:-130ms;t_offset:-114ms
mc_mi_LAD_0p3_train_run_S68_run_000078,mi,V1,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S68/run_000078_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,t_offset:-114ms
mc_mi_LAD_0p3_train_run_S68_run_000078,mi,V2,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S68/run_000078_raw.csv,13,1,12,12,0.08,0.92,0.92,2_both,2,,p_peak:+86ms
mc_mi_LAD_0p3_train_run_S68_run_000078,mi,V3,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S68/run_000078_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,p_peak:+90ms
mc_mi_LAD_0p3_train_run_S68_run_000078,mi,V4,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S68/run_000078_raw.csv,13,1,12,12,0.08,0.92,0.92,2_both,2,,p_peak:+98ms
mc_mi_LAD_0p3_train_run_S68_run_000078,mi,V5,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S68/run_000078_raw.csv,13,1,12,12,0.08,0.92,0.92,2_both,2,,p_peak:+116ms
mc_mi_LAD_0p3_train_run_S68_run_000078,mi,V6,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S68/run_000078_raw.csv,13,1,12,12,0.08,0.92,0.92,2_both,2,,p_peak:+120ms
mc_mi_LCX_0p3_ant_train_run_S65_run_000026,mi,III,WP2_largeDataset_Noise/mi/LCX_0.3_ant/train/run_S65/run_000026_raw.csv,12,1,11,11,0.08,0.92,0.92,2_both,2,,p_peak:-170ms
mc_mi_LAD_0p3_train_run_S70_run_000086,mi,I,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S70/run_000086_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,t_peak:-132ms;t_offset:-128ms
mc_mi_LAD_1p0_train_run_S74_run_000016,mi,V2,WP2_largeDataset_Noise/mi/LAD_1.0/train/run_S74/run_000016_raw.csv,12,1,11,11,0.08,0.92,0.92,2_both,2,,p_peak:-128ms
mc_mi_RCA_1p0_train_run_S72_run_000048,mi,V2,WP2_largeDataset_Noise/mi/RCA_1.0/train/run_S72/run_000048_raw.csv,13,1,12,12,0.08,0.92,0.92,2_both,2,,p_peak:-128ms
mc_mi_RCA_1p0_train_run_S72_run_000048,mi,V3,WP2_largeDataset_Noise/mi/RCA_1.0/train/run_S72/run_000048_raw.csv,13,1,12,12,0.08,0.92,0.92,2_both,2,,p_peak:-124ms
mc_mi_RCA_1p0_train_run_S68_run_000012,mi,aVR,WP2_largeDataset_Noise/mi/RCA_1.0/train/run_S68/run_000012_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,p_peak:-88ms
mc_mi_LCX_1p0_ant_train_run_S68_run_000015,mi,V3,WP2_largeDataset_Noise/mi/LCX_1.0_ant/train/run_S68/run_000015_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,p_peak:-68ms
mc_mi_LCX_1p0_ant_train_run_S68_run_000015,mi,V5,WP2_largeDataset_Noise/mi/LCX_1.0_ant/train/run_S68/run_000015_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,t_peak:-334ms;t_offset:-314ms
mc_mi_LCX_1p0_post_train_run_S71_run_000034,mi,aVL,WP2_largeDataset_Noise/mi/LCX_1.0_post/train/run_S71/run_000034_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,t_peak:+98ms;t_offset:+66ms
mc_mi_LCX_1p0_post_train_run_S71_run_000034,mi,aVR,WP2_largeDataset_Noise/mi/LCX_1.0_post/train/run_S71/run_000034_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,t_peak:+66ms
mc_lae_test_run_S62_000031,lae,III,WP2_largeDataset_Noise/lae/test/run_S62/000031_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,t_offset:-86ms
mc_mi_RCA_0p3_validation_run_S63_run_000034,mi,aVF,WP2_largeDataset_Noise/mi/RCA_0.3/validation/run_S63/run_000034_raw.csv,13,1,12,12,0.08,0.92,0.92,2_both,2,,p_peak:+88ms
mc_mi_RCA_0p3_validation_run_S63_run_000034,mi,aVR,WP2_largeDataset_Noise/mi/RCA_0.3/validation/run_S63/run_000034_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,p_peak:-90ms
mc_mi_RCA_1p0_train_run_S74_run_000053,mi,III,WP2_largeDataset_Noise/mi/RCA_1.0/train/run_S74/run_000053_raw.csv,12,1,11,11,0.08,0.92,0.92,2_both,2,,p_peak:-122ms;t_offset:-136ms
mc_avblock_train_run_S65_run_000045,avblock,aVF,WP2_largeDataset_Noise/avblock/train/run_S65/run_000045_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,t_offset:-66ms
mc_rbbb_train_run_S68_run_000061,rbbb,V1,WP2_largeDataset_Noise/rbbb/train/run_S68/run_000061_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,t_peak:-178ms;t_offset:-82ms
mc_rbbb_train_run_S68_run_000061,rbbb,V6,WP2_largeDataset_Noise/rbbb/train/run_S68/run_000061_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,t_peak:-74ms;t_offset:-68ms
mc_mi_LAD_0p3_train_run_S66_run_000060,mi,aVL,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S66/run_000060_raw.csv,13,1,12,12,0.08,0.92,0.92,2_both,2,,p_peak:-88ms
mc_mi_LAD_1p0_train_run_S72_run_000061,mi,aVL,WP2_largeDataset_Noise/mi/LAD_1.0/train/run_S72/run_000061_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,p_peak:-130ms
mc_mi_LAD_1p0_train_run_S72_run_000061,mi,aVR,WP2_largeDataset_Noise/mi/LAD_1.0/train/run_S72/run_000061_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,p_peak:-78ms
mc_mi_LCX_0p3_post_train_run_S69_run_000048,mi,V1,WP2_largeDataset_Noise/mi/LCX_0.3_post/train/run_S69/run_000048_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,t_peak:-92ms;t_offset:-114ms
mc_mi_LCX_0p3_post_train_run_S69_run_000048,mi,V3,WP2_largeDataset_Noise/mi/LCX_0.3_post/train/run_S69/run_000048_raw.csv,13,1,12,12,0.08,0.92,0.92,2_both,2,,p_peak:+90ms
mc_mi_LCX_0p3_post_train_run_S69_run_000048,mi,V4,WP2_largeDataset_Noise/mi/LCX_0.3_post/train/run_S69/run_000048_raw.csv,13,1,12,12,0.08,0.92,0.92,2_both,2,,p_peak:+106ms
mc_mi_RCA_1p0_train_run_S69_run_000079,mi,V1,WP2_largeDataset_Noise/mi/RCA_1.0/train/run_S69/run_000079_raw.csv,12,1,10,11,0.08,0.83,0.92,2_both,2,,t_peak:-138ms;t_offset:-138ms
mc_rbbb_train_run_S68_run_000037,rbbb,V4,WP2_largeDataset_Noise/rbbb/train/run_S68/run_000037_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,t_peak:-152ms;t_offset:-72ms
mc_mi_RCA_0p3_train_run_S69_run_000007,mi,V1,WP2_largeDataset_Noise/mi/RCA_0.3/train/run_S69/run_000007_raw.csv,12,1,11,11,0.08,0.92,0.92,2_both,2,,p_peak:-134ms
mc_mi_RCA_0p3_train_run_S69_run_000007,mi,V6,WP2_largeDataset_Noise/mi/RCA_0.3/train/run_S69/run_000007_raw.csv,12,1,10,11,0.08,0.83,0.92,2_both,2,,t_peak:-126ms;t_offset:-186ms
mc_mi_LAD_0p3_test_run_S64_run_000051,mi,V3,WP2_largeDataset_Noise/mi/LAD_0.3/test/run_S64/run_000051_raw.csv,13,1,12,12,0.08,0.92,0.92,2_both,2,,p_peak:+72ms
mc_mi_LAD_0p3_test_run_S64_run_000051,mi,V4,WP2_largeDataset_Noise/mi/LAD_0.3/test/run_S64/run_000051_raw.csv,13,1,12,12,0.08,0.92,0.92,2_both,2,,p_peak:+74ms
mc_mi_LCX_0p3_post_train_run_S74_run_000016,mi,V1,WP2_largeDataset_Noise/mi/LCX_0.3_post/train/run_S74/run_000016_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,t_offset:-112ms
mc_avblock_train_run_S72_run_000027,avblock,aVR,WP2_largeDataset_Noise/avblock/train/run_S72/run_000027_raw.csv,13,1,12,12,0.08,0.92,0.92,2_both,2,,p_peak:-70ms;t_offset:-68ms
mc_mi_RCA_1p0_train_run_S74_run_000047,mi,V2,WP2_largeDataset_Noise/mi/RCA_1.0/train/run_S74/run_000047_raw.csv,12,1,11,11,0.08,0.92,0.92,2_both,2,,p_peak:-152ms
mc_sinus_train_run_S73_run_000022,sinus,V1,WP2_largeDataset_Noise/sinus/train/run_S73/run_000022_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,t_peak:-70ms;t_offset:-110ms
mc_sinus_train_run_S73_run_000022,sinus,V3,WP2_largeDataset_Noise/sinus/train/run_S73/run_000022_raw.csv,13,1,12,12,0.08,0.92,0.92,2_both,2,,p_peak:+184ms
mc_mi_LAD_1p0_train_run_S70_run_000091,mi,aVR,WP2_largeDataset_Noise/mi/LAD_1.0/train/run_S70/run_000091_raw.csv,13,1,12,12,0.08,0.92,0.92,2_both,2,,p_peak:-96ms
mc_mi_LCX_1p0_ant_train_run_S72_run_000013,mi,aVR,WP2_largeDataset_Noise/mi/LCX_1.0_ant/train/run_S72/run_000013_raw.csv,12,1,11,11,0.08,0.92,0.92,2_both,2,,p_peak:-74ms
mc_mi_RCA_0p3_validation_run_S67_run_000056,mi,aVF,WP2_largeDataset_Noise/mi/RCA_0.3/validation/run_S67/run_000056_raw.csv,13,1,12,12,0.08,0.92,0.92,2_both,2,,p_peak:+106ms
mc_mi_RCA_0p3_validation_run_S67_run_000056,mi,aVL,WP2_largeDataset_Noise/mi/RCA_0.3/validation/run_S67/run_000056_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,p_peak:+110ms
mc_mi_RCA_0p3_validation_run_S67_run_000056,mi,aVR,WP2_largeDataset_Noise/mi/RCA_0.3/validation/run_S67/run_000056_raw.csv,13,1,12,12,0.08,0.92,0.92,2_both,2,,p_peak:-66ms
mc_iab_train_run_S74_000013,iab,V3,WP2_largeDataset_Noise/iab/train/run_S74/000013_raw.csv,13,1,12,12,0.08,0.92,0.92,2_both,2,,p_peak:+136ms
mc_mi_LCX_0p3_ant_train_run_S70_run_000032,mi,V1,WP2_largeDataset_Noise/mi/LCX_0.3_ant/train/run_S70/run_000032_raw.csv,12,1,11,11,0.08,0.92,0.92,2_both,2,,p_peak:-140ms
mc_mi_LCX_0p3_ant_train_run_S70_run_000032,mi,V2,WP2_largeDataset_Noise/mi/LCX_0.3_ant/train/run_S70/run_000032_raw.csv,12,1,11,11,0.08,0.92,0.92,2_both,2,,p_peak:-208ms
mc_rbbb_train_run_S66_run_000020,rbbb,II,WP2_largeDataset_Noise/rbbb/train/run_S66/run_000020_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,t_peak:-156ms;t_offset:-102ms
mc_mi_RCA_0p3_test_run_S62_run_000097,mi,III,WP2_largeDataset_Noise/mi/RCA_0.3/test/run_S62/run_000097_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,p_peak:+94ms
mc_mi_RCA_0p3_train_run_S69_run_000074,mi,aVF,WP2_largeDataset_Noise/mi/RCA_0.3/train/run_S69/run_000074_raw.csv,13,1,12,12,0.08,0.92,0.92,2_both,2,,p_peak:+100ms
mc_mi_RCA_0p3_train_run_S69_run_000074,mi,aVL,WP2_largeDataset_Noise/mi/RCA_0.3/train/run_S69/run_000074_raw.csv,13,1,12,12,0.08,0.92,0.92,2_both,2,,p_peak:+112ms
mc_mi_LCX_1p0_ant_train_run_S65_run_000014,mi,V5,WP2_largeDataset_Noise/mi/LCX_1.0_ant/train/run_S65/run_000014_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,t_peak:-162ms;t_offset:-194ms
mc_mi_RCA_0p3_train_run_S69_run_000074,mi,aVR,WP2_largeDataset_Noise/mi/RCA_0.3/train/run_S69/run_000074_raw.csv,13,1,12,12,0.08,0.92,0.92,2_both,2,,p_peak:-90ms
mc_mi_LCX_1p0_ant_train_run_S65_run_000014,mi,V6,WP2_largeDataset_Noise/mi/LCX_1.0_ant/train/run_S65/run_000014_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,t_peak:-174ms;t_offset:-186ms
mc_mi_LAD_1p0_test_run_S62_run_000017,mi,aVF,WP2_largeDataset_Noise/mi/LAD_1.0/test/run_S62/run_000017_raw.csv,12,1,10,11,0.08,0.83,0.92,2_both,2,,t_peak:-194ms;t_offset:-286ms
mc_mi_LAD_0p3_train_run_S74_run_000010,mi,aVL,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S74/run_000010_raw.csv,13,1,12,12,0.08,0.92,0.92,2_both,2,,p_peak:-88ms;t_peak:-288ms;t_offset:-398ms
mc_mi_LAD_1p0_test_run_S62_run_000017,mi,aVR,WP2_largeDataset_Noise/mi/LAD_1.0/test/run_S62/run_000017_raw.csv,12,1,10,11,0.08,0.83,0.92,2_both,2,,t_offset:-136ms
mc_mi_LAD_0p3_train_run_S72_run_000051,mi,V1,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S72/run_000051_raw.csv,13,1,12,12,0.08,0.92,0.92,2_both,2,,p_peak:-102ms
mc_mi_LCX_0p3_post_train_run_S71_run_000002,mi,III,WP2_largeDataset_Noise/mi/LCX_0.3_post/train/run_S71/run_000002_raw.csv,12,1,10,11,0.08,0.83,0.92,2_both,2,,t_peak:-126ms;t_offset:-204ms
mc_avblock_train_run_S69_run_000061,avblock,I,WP2_largeDataset_Noise/avblock/train/run_S69/run_000061_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,t_peak:+66ms
mc_mi_LCX_0p3_post_train_run_S73_run_000031,mi,aVL,WP2_largeDataset_Noise/mi/LCX_0.3_post/train/run_S73/run_000031_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,p_peak:-148ms
mc_mi_LCX_1p0_ant_test_run_S62_run_000013,mi,II,WP2_largeDataset_Noise/mi/LCX_1.0_ant/test/run_S62/run_000013_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,t_offset:+74ms
mc_mi_RCA_0p3_train_run_S71_run_000043,mi,V4,WP2_largeDataset_Noise/mi/RCA_0.3/train/run_S71/run_000043_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,t_peak:-164ms;t_offset:-80ms
mc_mi_RCA_0p3_train_run_S71_run_000043,mi,V5,WP2_largeDataset_Noise/mi/RCA_0.3/train/run_S71/run_000043_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,t_peak:-166ms;t_offset:-74ms
mc_fam_test_run_S62_000096,fam,I,WP2_largeDataset_Noise/fam/test/run_S62/000096_raw.csv,12,1,10,11,0.08,0.83,0.92,2_both,2,,t_peak:-212ms;t_offset:-146ms
mc_mi_RCA_0p3_train_run_S71_run_000027,mi,aVF,WP2_largeDataset_Noise/mi/RCA_0.3/train/run_S71/run_000027_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,p_peak:+108ms
mc_mi_RCA_0p3_train_run_S71_run_000027,mi,aVR,WP2_largeDataset_Noise/mi/RCA_0.3/train/run_S71/run_000027_raw.csv,13,1,12,12,0.08,0.92,0.92,2_both,2,,p_peak:-192ms
mc_iab_train_run_S73_000124,iab,I,WP2_largeDataset_Noise/iab/train/run_S73/000124_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,t_peak:+70ms
mc_mi_LAD_0p3_train_run_S72_run_000040,mi,aVF,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S72/run_000040_raw.csv,13,1,12,12,0.08,0.92,0.92,2_both,2,,p_peak:-116ms
mc_mi_LAD_0p3_train_run_S72_run_000040,mi,aVR,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S72/run_000040_raw.csv,13,1,12,12,0.08,0.92,0.92,2_both,2,,p_peak:-100ms;t_peak:-376ms;t_offset:-394ms
mc_mi_LCX_0p3_ant_train_run_S70_run_000025,mi,V2,WP2_largeDataset_Noise/mi/LCX_0.3_ant/train/run_S70/run_000025_raw.csv,12,1,11,11,0.08,0.92,0.92,2_both,2,,p_peak:-140ms
mc_mi_RCA_0p3_train_run_S71_run_000019,mi,V5,WP2_largeDataset_Noise/mi/RCA_0.3/train/run_S71/run_000019_raw.csv,13,1,12,12,0.08,0.92,0.92,2_both,2,,p_peak:-84ms
mc_mi_RCA_0p3_train_run_S71_run_000019,mi,V6,WP2_largeDataset_Noise/mi/RCA_0.3/train/run_S71/run_000019_raw.csv,13,1,12,12,0.08,0.92,0.92,2_both,2,,p_peak:-82ms;t_peak:-162ms;t_offset:-130ms
mc_mi_RCA_1p0_train_run_S68_run_000049,mi,aVR,WP2_largeDataset_Noise/mi/RCA_1.0/train/run_S68/run_000049_raw.csv,13,1,12,12,0.08,0.92,0.92,2_both,2,,p_peak:-80ms
mc_avblock_train_run_S69_run_000057,avblock,I,WP2_largeDataset_Noise/avblock/train/run_S69/run_000057_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,t_peak:+70ms
mc_mi_LAD_1p0_train_run_S72_run_000071,mi,V4,WP2_largeDataset_Noise/mi/LAD_1.0/train/run_S72/run_000071_raw.csv,12,1,11,11,0.08,0.92,0.92,2_both,2,,p_peak:+102ms;t_offset:-82ms
mc_mi_LCX_0p3_post_test_run_S62_run_000023,mi,V2,WP2_largeDataset_Noise/mi/LCX_0.3_post/test/run_S62/run_000023_raw.csv,13,1,12,12,0.08,0.92,0.92,2_both,2,,p_peak:-114ms
mc_mi_LCX_0p3_post_test_run_S62_run_000023,mi,V3,WP2_largeDataset_Noise/mi/LCX_0.3_post/test/run_S62/run_000023_raw.csv,13,1,12,12,0.08,0.92,0.92,2_both,2,,p_peak:-120ms
mc_mi_LCX_1p0_ant_test_run_S62_run_000047,mi,I,WP2_largeDataset_Noise/mi/LCX_1.0_ant/test/run_S62/run_000047_raw.csv,12,1,10,11,0.08,0.83,0.92,2_both,2,,p_peak:-96ms;t_peak:-246ms;t_offset:-242ms
mc_mi_RCA_1p0_train_run_S72_run_000022,mi,aVR,WP2_largeDataset_Noise/mi/RCA_1.0/train/run_S72/run_000022_raw.csv,13,1,12,12,0.08,0.92,0.92,2_both,2,,p_peak:-100ms;t_peak:-190ms;t_offset:-222ms
mc_mi_LCX_1p0_post_train_run_S74_run_000049,mi,I,WP2_largeDataset_Noise/mi/LCX_1.0_post/train/run_S74/run_000049_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,t_peak:-184ms;t_offset:-316ms
mc_mi_LAD_0p3_train_run_S74_run_000100,mi,V5,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S74/run_000100_raw.csv,12,1,11,11,0.08,0.92,0.92,2_both,2,,p_peak:-72ms
mc_mi_LAD_0p3_train_run_S74_run_000100,mi,V6,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S74/run_000100_raw.csv,12,1,11,11,0.08,0.92,0.92,2_both,2,,p_peak:-72ms;t_peak:-172ms;t_offset:-128ms
mc_mi_LCX_1p0_post_train_run_S74_run_000015,mi,V3,WP2_largeDataset_Noise/mi/LCX_1.0_post/train/run_S74/run_000015_raw.csv,12,1,10,11,0.08,0.83,0.92,2_both,2,,p_peak:+92ms
mc_mi_LCX_1p0_post_train_run_S70_run_000015,mi,III,WP2_largeDataset_Noise/mi/LCX_1.0_post/train/run_S70/run_000015_raw.csv,13,1,12,12,0.08,0.92,0.92,2_both,2,,p_peak:+114ms
mc_lae_train_run_S73_000109,lae,V1,WP2_largeDataset_Noise/lae/train/run_S73/000109_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,t_peak:-78ms;t_offset:-104ms
mc_mi_RCA_0p3_test_run_S62_run_000041,mi,aVR,WP2_largeDataset_Noise/mi/RCA_0.3/test/run_S62/run_000041_raw.csv,12,1,11,11,0.08,0.92,0.92,2_both,2,,p_peak:+70ms
mc_mi_LCX_0p3_ant_train_run_S70_run_000018,mi,V1,WP2_largeDataset_Noise/mi/LCX_0.3_ant/train/run_S70/run_000018_raw.csv,12,1,10,11,0.08,0.83,0.92,2_both,2,,p_peak:-136ms
mc_mi_LCX_0p3_ant_train_run_S70_run_000018,mi,V2,WP2_largeDataset_Noise/mi/LCX_0.3_ant/train/run_S70/run_000018_raw.csv,12,1,10,11,0.08,0.83,0.92,2_both,2,,p_peak:+84ms
mc_mi_LCX_0p3_ant_train_run_S70_run_000018,mi,V3,WP2_largeDataset_Noise/mi/LCX_0.3_ant/train/run_S70/run_000018_raw.csv,12,1,10,11,0.08,0.83,0.92,2_both,2,,p_peak:-122ms;t_peak:-168ms;t_offset:-170ms
mc_mi_LCX_0p3_ant_train_run_S70_run_000018,mi,V6,WP2_largeDataset_Noise/mi/LCX_0.3_ant/train/run_S70/run_000018_raw.csv,12,1,10,11,0.08,0.83,0.92,2_both,2,,t_peak:-172ms;t_offset:-152ms
mc_sinus_train_run_S74_run_000047,sinus,V2,WP2_largeDataset_Noise/sinus/train/run_S74/run_000047_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,p_peak:-88ms
mc_mi_LAD_0p3_train_run_S74_run_000047,mi,aVL,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S74/run_000047_raw.csv,13,1,12,12,0.08,0.92,0.92,2_both,2,,p_peak:-72ms
mc_rbbb_train_run_S65_run_000071,rbbb,aVF,WP2_largeDataset_Noise/rbbb/train/run_S65/run_000071_raw.csv,13,1,12,12,0.08,0.92,0.92,2_both,2,,t_peak:-224ms;t_offset:-270ms
mc_rbbb_train_run_S65_run_000071,rbbb,aVL,WP2_largeDataset_Noise/rbbb/train/run_S65/run_000071_raw.csv,13,1,12,12,0.08,0.92,0.92,2_both,2,,p_peak:-70ms;t_peak:-220ms;t_offset:-268ms
mc_mi_RCA_1p0_train_run_S65_run_000023,mi,III,WP2_largeDataset_Noise/mi/RCA_1.0/train/run_S65/run_000023_raw.csv,12,1,10,11,0.08,0.83,0.92,2_both,2,,t_peak:-228ms;t_offset:-200ms
mc_rbbb_validation_run_S67_run_000055,rbbb,V3,WP2_largeDataset_Noise/rbbb/validation/run_S67/run_000055_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,t_peak:-66ms;t_offset:-82ms
mc_rbbb_validation_run_S67_run_000055,rbbb,V4,WP2_largeDataset_Noise/rbbb/validation/run_S67/run_000055_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,t_peak:-66ms;t_offset:-82ms
mc_mi_LAD_1p0_train_run_S71_run_000096,mi,aVR,WP2_largeDataset_Noise/mi/LAD_1.0/train/run_S71/run_000096_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,p_peak:+62ms;t_peak:-212ms;t_offset:-244ms
mc_avblock_train_run_S68_run_000035,avblock,V3,WP2_largeDataset_Noise/avblock/train/run_S68/run_000035_raw.csv,13,1,12,12,0.08,0.92,0.92,2_both,2,,p_peak:+116ms
mc_lae_test_run_S62_000018,lae,V3,WP2_largeDataset_Noise/lae/test/run_S62/000018_raw.csv,12,1,11,11,0.08,0.92,0.92,2_both,2,,p_peak:-142ms
mc_mi_LAD_0p3_validation_run_S63_run_000045,mi,aVL,WP2_largeDataset_Noise/mi/LAD_0.3/validation/run_S63/run_000045_raw.csv,13,1,12,12,0.08,0.92,0.92,2_both,2,,p_peak:+88ms
mc_mi_LAD_0p3_train_run_S74_run_000032,mi,I,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S74/run_000032_raw.csv,12,1,10,11,0.08,0.83,0.92,2_both,2,,t_peak:-166ms;t_offset:-200ms
mc_mi_RCA_0p3_validation_run_S63_run_000034,mi,I,WP2_largeDataset_Noise/mi/RCA_0.3/validation/run_S63/run_000034_raw.csv,13,1,12,12,0.08,0.92,0.92,2_both,2,,t_peak:-304ms;t_offset:-220ms
mc_mi_RCA_1p0_train_run_S65_run_000077,mi,aVF,WP2_largeDataset_Noise/mi/RCA_1.0/train/run_S65/run_000077_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,t_peak:+74ms
mc_mi_RCA_1p0_train_run_S65_run_000077,mi,aVL,WP2_largeDataset_Noise/mi/RCA_1.0/train/run_S65/run_000077_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,p_peak:-164ms
mc_mi_RCA_0p3_train_run_S72_run_000068,mi,V6,WP2_largeDataset_Noise/mi/RCA_0.3/train/run_S72/run_000068_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,t_peak:+126ms;t_offset:-82ms
mc_lbbb_train_run_S68_run_000089,lbbb,aVF,WP2_largeDataset_Noise/lbbb/train/run_S68/run_000089_raw.csv,12,1,10,11,0.08,0.83,0.92,2_both,2,,t_peak:-66ms;t_offset:-68ms
mc_lbbb_train_run_S68_run_000089,lbbb,aVL,WP2_largeDataset_Noise/lbbb/train/run_S68/run_000089_raw.csv,12,1,10,11,0.08,0.83,0.92,2_both,2,,t_offset:-72ms
mc_mi_LCX_0p3_ant_train_run_S74_run_000047,mi,I,WP2_largeDataset_Noise/mi/LCX_0.3_ant/train/run_S74/run_000047_raw.csv,13,1,11,12,0.08,0.85,0.92,2_both,2,,t_peak:-150ms;t_offset:-198ms
mc_mi_LCX_1p0_ant_test_run_S64_run_000022,mi,V5,WP2_largeDataset_Noise/mi/LCX_1.0_ant/test/run_S64/run_000022_raw.csv,12,1,10,11,0.08,0.83,0.92,2_both,2,,t_offset:-214ms
